datetime,ltc,ds
2020-03-21 14:00:00,38.19,2020-03-21 14:00:00
2020-03-21 15:00:00,38.61,2020-03-21 15:00:00
2020-03-21 16:00:00,37.93,2020-03-21 16:00:00
2020-03-21 17:00:00,37.68,2020-03-21 17:00:00
2020-03-21 18:00:00,38.31,2020-03-21 18:00:00
2020-03-21 19:00:00,38.32,2020-03-21 19:00:00
2020-03-21 20:00:00,39.31,2020-03-21 20:00:00
2020-03-21 21:00:00,38.33,2020-03-21 21:00:00
2020-03-21 22:00:00,38.45,2020-03-21 22:00:00
2020-03-21 23:00:00,38.18,2020-03-21 23:00:00
2020-03-22 00:00:00,38.55,2020-03-22 00:00:00
2020-03-22 01:00:00,39.01,2020-03-22 01:00:00
2020-03-22 02:00:00,38.71,2020-03-22 02:00:00
2020-03-22 03:00:00,39.37,2020-03-22 03:00:00
2020-03-22 04:00:00,39.43,2020-03-22 04:00:00
2020-03-22 05:00:00,39.55,2020-03-22 05:00:00
2020-03-22 06:00:00,38.93,2020-03-22 06:00:00
2020-03-22 07:00:00,38.9,2020-03-22 07:00:00
2020-03-22 08:00:00,38.52,2020-03-22 08:00:00
2020-03-22 09:00:00,38.77,2020-03-22 09:00:00
2020-03-22 10:00:00,38.11,2020-03-22 10:00:00
2020-03-22 11:00:00,37.73,2020-03-22 11:00:00
2020-03-22 12:00:00,37.29,2020-03-22 12:00:00
2020-03-22 13:00:00,37.44,2020-03-22 13:00:00
2020-03-22 14:00:00,37.18,2020-03-22 14:00:00
2020-03-22 15:00:00,36.94,2020-03-22 15:00:00
2020-03-22 16:00:00,36.35,2020-03-22 16:00:00
2020-03-22 17:00:00,36.33,2020-03-22 17:00:00
2020-03-22 18:00:00,35.99,2020-03-22 18:00:00
2020-03-22 19:00:00,35.76,2020-03-22 19:00:00
2020-03-22 20:00:00,35.85,2020-03-22 20:00:00
2020-03-22 21:00:00,36.78,2020-03-22 21:00:00
2020-03-22 22:00:00,35.73,2020-03-22 22:00:00
2020-03-22 23:00:00,35.54,2020-03-22 23:00:00
2020-03-23 00:00:00,36.06,2020-03-23 00:00:00
2020-03-23 01:00:00,35.6,2020-03-23 01:00:00
2020-03-23 02:00:00,36.01,2020-03-23 02:00:00
2020-03-23 03:00:00,36.96,2020-03-23 03:00:00
2020-03-23 04:00:00,36.76,2020-03-23 04:00:00
2020-03-23 05:00:00,36.53,2020-03-23 05:00:00
2020-03-23 06:00:00,36.73,2020-03-23 06:00:00
2020-03-23 07:00:00,36.59,2020-03-23 07:00:00
2020-03-23 08:00:00,35.68,2020-03-23 08:00:00
2020-03-23 09:00:00,35.98,2020-03-23 09:00:00
2020-03-23 10:00:00,36.47,2020-03-23 10:00:00
2020-03-23 11:00:00,36.26,2020-03-23 11:00:00
2020-03-23 12:00:00,39.13,2020-03-23 12:00:00
2020-03-23 13:00:00,38.5,2020-03-23 13:00:00
2020-03-23 14:00:00,38.13,2020-03-23 14:00:00
2020-03-23 15:00:00,37.92,2020-03-23 15:00:00
2020-03-23 16:00:00,38.75,2020-03-23 16:00:00
2020-03-23 17:00:00,38.01,2020-03-23 17:00:00
2020-03-23 18:00:00,38.14,2020-03-23 18:00:00
2020-03-23 19:00:00,38.41,2020-03-23 19:00:00
2020-03-23 20:00:00,39.21,2020-03-23 20:00:00
2020-03-23 21:00:00,38.44,2020-03-23 21:00:00
2020-03-23 22:00:00,38.83,2020-03-23 22:00:00
2020-03-23 23:00:00,39.15,2020-03-23 23:00:00
2020-03-24 00:00:00,39.11,2020-03-24 00:00:00
2020-03-24 01:00:00,39.08,2020-03-24 01:00:00
2020-03-24 02:00:00,39.36,2020-03-24 02:00:00
2020-03-24 03:00:00,38.95,2020-03-24 03:00:00
2020-03-24 04:00:00,38.57,2020-03-24 04:00:00
2020-03-24 05:00:00,38.74,2020-03-24 05:00:00
2020-03-24 06:00:00,39.09,2020-03-24 06:00:00
2020-03-24 07:00:00,39.11,2020-03-24 07:00:00
2020-03-24 08:00:00,40.36,2020-03-24 08:00:00
2020-03-24 09:00:00,40.48,2020-03-24 09:00:00
2020-03-24 10:00:00,40.23,2020-03-24 10:00:00
2020-03-24 11:00:00,39.99,2020-03-24 11:00:00
2020-03-24 12:00:00,39.7,2020-03-24 12:00:00
2020-03-24 13:00:00,39.7,2020-03-24 13:00:00
2020-03-24 14:00:00,39.44,2020-03-24 14:00:00
2020-03-24 15:00:00,39.29,2020-03-24 15:00:00
2020-03-24 16:00:00,39.56,2020-03-24 16:00:00
2020-03-24 17:00:00,39.88,2020-03-24 17:00:00
2020-03-24 18:00:00,40.1,2020-03-24 18:00:00
2020-03-24 19:00:00,40.36,2020-03-24 19:00:00
2020-03-24 20:00:00,40.35,2020-03-24 20:00:00
2020-03-24 21:00:00,40.26,2020-03-24 21:00:00
2020-03-24 22:00:00,40.73,2020-03-24 22:00:00
2020-03-24 23:00:00,40.74,2020-03-24 23:00:00
2020-03-25 00:00:00,40.56,2020-03-25 00:00:00
2020-03-25 01:00:00,40.13,2020-03-25 01:00:00
2020-03-25 02:00:00,39.96,2020-03-25 02:00:00
2020-03-25 03:00:00,39.44,2020-03-25 03:00:00
2020-03-25 04:00:00,39.62,2020-03-25 04:00:00
2020-03-25 05:00:00,40.16,2020-03-25 05:00:00
2020-03-25 06:00:00,40.12,2020-03-25 06:00:00
2020-03-25 07:00:00,40.01,2020-03-25 07:00:00
2020-03-25 08:00:00,40.52,2020-03-25 08:00:00
2020-03-25 09:00:00,40.72,2020-03-25 09:00:00
2020-03-25 10:00:00,39.11,2020-03-25 10:00:00
2020-03-25 11:00:00,38.76,2020-03-25 11:00:00
2020-03-25 12:00:00,38.99,2020-03-25 12:00:00
2020-03-25 13:00:00,38.95,2020-03-25 13:00:00
2020-03-25 14:00:00,39.27,2020-03-25 14:00:00
2020-03-25 15:00:00,39.05,2020-03-25 15:00:00
2020-03-25 16:00:00,39.63,2020-03-25 16:00:00
2020-03-25 17:00:00,39.29,2020-03-25 17:00:00
2020-03-25 18:00:00,39.07,2020-03-25 18:00:00
2020-03-25 19:00:00,39.02,2020-03-25 19:00:00
2020-03-25 20:00:00,38.92,2020-03-25 20:00:00
2020-03-25 21:00:00,38.57,2020-03-25 21:00:00
2020-03-25 22:00:00,39.18,2020-03-25 22:00:00
2020-03-25 23:00:00,39.23,2020-03-25 23:00:00
2020-03-26 00:00:00,39.81,2020-03-26 00:00:00
2020-03-26 01:00:00,39.56,2020-03-26 01:00:00
2020-03-26 02:00:00,39.52,2020-03-26 02:00:00
2020-03-26 03:00:00,39.71,2020-03-26 03:00:00
2020-03-26 04:00:00,39.82,2020-03-26 04:00:00
2020-03-26 05:00:00,38.8,2020-03-26 05:00:00
2020-03-26 06:00:00,39.14,2020-03-26 06:00:00
2020-03-26 07:00:00,39.01,2020-03-26 07:00:00
2020-03-26 08:00:00,39.01,2020-03-26 08:00:00
2020-03-26 09:00:00,39.45,2020-03-26 09:00:00
2020-03-26 10:00:00,39.28,2020-03-26 10:00:00
2020-03-26 11:00:00,39.22,2020-03-26 11:00:00
2020-03-26 12:00:00,39.24,2020-03-26 12:00:00
2020-03-26 13:00:00,39.21,2020-03-26 13:00:00
2020-03-26 14:00:00,38.9,2020-03-26 14:00:00
2020-03-26 15:00:00,39.1,2020-03-26 15:00:00
2020-03-26 16:00:00,39.1,2020-03-26 16:00:00
2020-03-26 17:00:00,38.94,2020-03-26 17:00:00
2020-03-26 18:00:00,38.98,2020-03-26 18:00:00
2020-03-26 19:00:00,39.1,2020-03-26 19:00:00
2020-03-26 20:00:00,39.3,2020-03-26 20:00:00
2020-03-26 21:00:00,39.66,2020-03-26 21:00:00
2020-03-26 22:00:00,39.66,2020-03-26 22:00:00
2020-03-26 23:00:00,39.66,2020-03-26 23:00:00
2020-03-27 00:00:00,40.79,2020-03-27 00:00:00
2020-03-27 01:00:00,40.65,2020-03-27 01:00:00
2020-03-27 02:00:00,40.79,2020-03-27 02:00:00
2020-03-27 03:00:00,40.8,2020-03-27 03:00:00
2020-03-27 04:00:00,40.44,2020-03-27 04:00:00
2020-03-27 05:00:00,40.22,2020-03-27 05:00:00
2020-03-27 06:00:00,40.14,2020-03-27 06:00:00
2020-03-27 07:00:00,40.6,2020-03-27 07:00:00
2020-03-27 08:00:00,40.22,2020-03-27 08:00:00
2020-03-27 09:00:00,39.89,2020-03-27 09:00:00
2020-03-27 10:00:00,39.91,2020-03-27 10:00:00
2020-03-27 11:00:00,39.89,2020-03-27 11:00:00
2020-03-27 12:00:00,39.69,2020-03-27 12:00:00
2020-03-27 13:00:00,39.36,2020-03-27 13:00:00
2020-03-27 14:00:00,39.39,2020-03-27 14:00:00
2020-03-27 15:00:00,39.6,2020-03-27 15:00:00
2020-03-27 16:00:00,39.5,2020-03-27 16:00:00
2020-03-27 17:00:00,39.67,2020-03-27 17:00:00
2020-03-27 18:00:00,39.75,2020-03-27 18:00:00
2020-03-27 19:00:00,39.77,2020-03-27 19:00:00
2020-03-27 20:00:00,40.14,2020-03-27 20:00:00
2020-03-27 21:00:00,40.09,2020-03-27 21:00:00
2020-03-27 22:00:00,39.99,2020-03-27 22:00:00
2020-03-27 23:00:00,38.22,2020-03-27 23:00:00
2020-03-28 00:00:00,38.05,2020-03-28 00:00:00
2020-03-28 01:00:00,37.45,2020-03-28 01:00:00
2020-03-28 02:00:00,37.56,2020-03-28 02:00:00
2020-03-28 03:00:00,37.19,2020-03-28 03:00:00
2020-03-28 04:00:00,37.47,2020-03-28 04:00:00
2020-03-28 05:00:00,37.52,2020-03-28 05:00:00
2020-03-28 06:00:00,37.67,2020-03-28 06:00:00
2020-03-28 07:00:00,37.93,2020-03-28 07:00:00
2020-03-28 08:00:00,38.05,2020-03-28 08:00:00
2020-03-28 09:00:00,38.13,2020-03-28 09:00:00
2020-03-28 10:00:00,37.92,2020-03-28 10:00:00
2020-03-28 11:00:00,37.87,2020-03-28 11:00:00
2020-03-28 12:00:00,37.88,2020-03-28 12:00:00
2020-03-28 13:00:00,37.82,2020-03-28 13:00:00
2020-03-28 14:00:00,37.81,2020-03-28 14:00:00
2020-03-28 15:00:00,37.87,2020-03-28 15:00:00
2020-03-28 16:00:00,38.02,2020-03-28 16:00:00
2020-03-28 17:00:00,37.17,2020-03-28 17:00:00
2020-03-28 18:00:00,38.16,2020-03-28 18:00:00
2020-03-28 19:00:00,38.32,2020-03-28 19:00:00
2020-03-28 20:00:00,39.09,2020-03-28 20:00:00
2020-03-28 21:00:00,39.17,2020-03-28 21:00:00
2020-03-28 22:00:00,38.83,2020-03-28 22:00:00
2020-03-28 23:00:00,39.04,2020-03-28 23:00:00
2020-03-29 00:00:00,38.75,2020-03-29 00:00:00
2020-03-29 01:00:00,38.75,2020-03-29 01:00:00
2020-03-29 02:00:00,38.54,2020-03-29 02:00:00
2020-03-29 03:00:00,38.63,2020-03-29 03:00:00
2020-03-29 04:00:00,38.49,2020-03-29 04:00:00
2020-03-29 05:00:00,38.06,2020-03-29 05:00:00
2020-03-29 06:00:00,38.54,2020-03-29 06:00:00
2020-03-29 07:00:00,38.49,2020-03-29 07:00:00
2020-03-29 08:00:00,38.4,2020-03-29 08:00:00
2020-03-29 09:00:00,38.12,2020-03-29 09:00:00
2020-03-29 10:00:00,38.49,2020-03-29 10:00:00
2020-03-29 11:00:00,38.36,2020-03-29 11:00:00
2020-03-29 12:00:00,38.25,2020-03-29 12:00:00
2020-03-29 13:00:00,38.25,2020-03-29 13:00:00
2020-03-29 14:00:00,38.45,2020-03-29 14:00:00
2020-03-29 15:00:00,38.38,2020-03-29 15:00:00
2020-03-29 16:00:00,38.38,2020-03-29 16:00:00
2020-03-29 17:00:00,38.32,2020-03-29 17:00:00
2020-03-29 18:00:00,38.06,2020-03-29 18:00:00
2020-03-29 19:00:00,37.3,2020-03-29 19:00:00
2020-03-29 20:00:00,37.35,2020-03-29 20:00:00
2020-03-29 21:00:00,37.06,2020-03-29 21:00:00
2020-03-29 22:00:00,37.42,2020-03-29 22:00:00
2020-03-29 23:00:00,37.08,2020-03-29 23:00:00
2020-03-30 00:00:00,37.48,2020-03-30 00:00:00
2020-03-30 01:00:00,37.6,2020-03-30 01:00:00
2020-03-30 02:00:00,37.76,2020-03-30 02:00:00
2020-03-30 03:00:00,37.62,2020-03-30 03:00:00
2020-03-30 04:00:00,37.62,2020-03-30 04:00:00
2020-03-30 05:00:00,38.19,2020-03-30 05:00:00
2020-03-30 06:00:00,38.31,2020-03-30 06:00:00
2020-03-30 07:00:00,38.56,2020-03-30 07:00:00
2020-03-30 08:00:00,38.66,2020-03-30 08:00:00
2020-03-30 09:00:00,38.5,2020-03-30 09:00:00
2020-03-30 10:00:00,38.76,2020-03-30 10:00:00
2020-03-30 11:00:00,39.07,2020-03-30 11:00:00
2020-03-30 12:00:00,38.85,2020-03-30 12:00:00
2020-03-30 13:00:00,38.82,2020-03-30 13:00:00
2020-03-30 14:00:00,38.76,2020-03-30 14:00:00
2020-03-30 15:00:00,38.82,2020-03-30 15:00:00
2020-03-30 16:00:00,39.21,2020-03-30 16:00:00
2020-03-30 17:00:00,39.04,2020-03-30 17:00:00
2020-03-30 18:00:00,38.97,2020-03-30 18:00:00
2020-03-30 19:00:00,38.9,2020-03-30 19:00:00
2020-03-30 20:00:00,39.39,2020-03-30 20:00:00
2020-03-30 21:00:00,39.5,2020-03-30 21:00:00
2020-03-30 22:00:00,39.28,2020-03-30 22:00:00
2020-03-30 23:00:00,38.98,2020-03-30 23:00:00
2020-03-31 00:00:00,39.07,2020-03-31 00:00:00
2020-03-31 01:00:00,39.34,2020-03-31 01:00:00
2020-03-31 02:00:00,38.93,2020-03-31 02:00:00
2020-03-31 03:00:00,38.89,2020-03-31 03:00:00
2020-03-31 04:00:00,38.73,2020-03-31 04:00:00
2020-03-31 05:00:00,38.77,2020-03-31 05:00:00
2020-03-31 06:00:00,38.75,2020-03-31 06:00:00
2020-03-31 07:00:00,38.71,2020-03-31 07:00:00
2020-03-31 08:00:00,39.21,2020-03-31 08:00:00
2020-03-31 09:00:00,38.93,2020-03-31 09:00:00
2020-03-31 10:00:00,38.8,2020-03-31 10:00:00
2020-03-31 11:00:00,38.85,2020-03-31 11:00:00
2020-03-31 12:00:00,38.98,2020-03-31 12:00:00
2020-03-31 13:00:00,38.96,2020-03-31 13:00:00
2020-03-31 14:00:00,38.99,2020-03-31 14:00:00
2020-03-31 15:00:00,39.02,2020-03-31 15:00:00
2020-03-31 16:00:00,39.06,2020-03-31 16:00:00
2020-03-31 17:00:00,38.99,2020-03-31 17:00:00
2020-03-31 18:00:00,39.05,2020-03-31 18:00:00
2020-03-31 19:00:00,39.08,2020-03-31 19:00:00
2020-03-31 20:00:00,39.31,2020-03-31 20:00:00
2020-03-31 21:00:00,39.25,2020-03-31 21:00:00
2020-03-31 22:00:00,39.28,2020-03-31 22:00:00
2020-03-31 23:00:00,39.39,2020-03-31 23:00:00
2020-04-01 00:00:00,38.83,2020-04-01 00:00:00
2020-04-01 01:00:00,38.61,2020-04-01 01:00:00
2020-04-01 02:00:00,38.76,2020-04-01 02:00:00
2020-04-01 03:00:00,38.81,2020-04-01 03:00:00
2020-04-01 04:00:00,38.79,2020-04-01 04:00:00
2020-04-01 05:00:00,38.62,2020-04-01 05:00:00
2020-04-01 06:00:00,38.67,2020-04-01 06:00:00
2020-04-01 07:00:00,38.71,2020-04-01 07:00:00
2020-04-01 08:00:00,38.61,2020-04-01 08:00:00
2020-04-01 09:00:00,38.45,2020-04-01 09:00:00
2020-04-01 10:00:00,38.45,2020-04-01 10:00:00
2020-04-01 11:00:00,38.46,2020-04-01 11:00:00
2020-04-01 12:00:00,37.87,2020-04-01 12:00:00
2020-04-01 13:00:00,37.89,2020-04-01 13:00:00
2020-04-01 14:00:00,38.09,2020-04-01 14:00:00
2020-04-01 15:00:00,37.96,2020-04-01 15:00:00
2020-04-01 16:00:00,37.63,2020-04-01 16:00:00
2020-04-01 17:00:00,37.54,2020-04-01 17:00:00
2020-04-01 18:00:00,37.54,2020-04-01 18:00:00
2020-04-01 19:00:00,37.62,2020-04-01 19:00:00
2020-04-01 20:00:00,38.13,2020-04-01 20:00:00
2020-04-01 21:00:00,38.58,2020-04-01 21:00:00
2020-04-01 22:00:00,38.97,2020-04-01 22:00:00
2020-04-01 23:00:00,39.35,2020-04-01 23:00:00
2020-04-02 00:00:00,39.23,2020-04-02 00:00:00
2020-04-02 01:00:00,39.17,2020-04-02 01:00:00
2020-04-02 02:00:00,39.46,2020-04-02 02:00:00
2020-04-02 03:00:00,39.58,2020-04-02 03:00:00
2020-04-02 04:00:00,39.53,2020-04-02 04:00:00
2020-04-02 05:00:00,39.43,2020-04-02 05:00:00
2020-04-02 06:00:00,39.73,2020-04-02 06:00:00
2020-04-02 07:00:00,39.69,2020-04-02 07:00:00
2020-04-02 08:00:00,39.7,2020-04-02 08:00:00
2020-04-02 09:00:00,39.71,2020-04-02 09:00:00
2020-04-02 10:00:00,39.7,2020-04-02 10:00:00
2020-04-02 11:00:00,39.81,2020-04-02 11:00:00
2020-04-02 12:00:00,39.49,2020-04-02 12:00:00
2020-04-02 13:00:00,39.25,2020-04-02 13:00:00
2020-04-02 14:00:00,39.9,2020-04-02 14:00:00
2020-04-02 15:00:00,40.17,2020-04-02 15:00:00
2020-04-02 16:00:00,41.33,2020-04-02 16:00:00
2020-04-02 17:00:00,41.54,2020-04-02 17:00:00
2020-04-02 18:00:00,40.2,2020-04-02 18:00:00
2020-04-02 19:00:00,40.3,2020-04-02 19:00:00
2020-04-02 20:00:00,39.85,2020-04-02 20:00:00
2020-04-02 21:00:00,40.12,2020-04-02 21:00:00
2020-04-02 22:00:00,40.27,2020-04-02 22:00:00
2020-04-02 23:00:00,40.0,2020-04-02 23:00:00
2020-04-03 00:00:00,39.77,2020-04-03 00:00:00
2020-04-03 01:00:00,40.19,2020-04-03 01:00:00
2020-04-03 02:00:00,40.38,2020-04-03 02:00:00
2020-04-03 03:00:00,40.37,2020-04-03 03:00:00
2020-04-03 04:00:00,40.25,2020-04-03 04:00:00
2020-04-03 05:00:00,40.29,2020-04-03 05:00:00
2020-04-03 06:00:00,40.34,2020-04-03 06:00:00
2020-04-03 07:00:00,40.9,2020-04-03 07:00:00
2020-04-03 08:00:00,40.86,2020-04-03 08:00:00
2020-04-03 09:00:00,41.01,2020-04-03 09:00:00
2020-04-03 10:00:00,41.21,2020-04-03 10:00:00
2020-04-03 11:00:00,41.24,2020-04-03 11:00:00
2020-04-03 12:00:00,40.86,2020-04-03 12:00:00
2020-04-03 13:00:00,40.65,2020-04-03 13:00:00
2020-04-03 14:00:00,40.28,2020-04-03 14:00:00
2020-04-03 15:00:00,40.32,2020-04-03 15:00:00
2020-04-03 16:00:00,40.38,2020-04-03 16:00:00
2020-04-03 17:00:00,40.25,2020-04-03 17:00:00
2020-04-03 18:00:00,40.4,2020-04-03 18:00:00
2020-04-03 19:00:00,40.59,2020-04-03 19:00:00
2020-04-03 20:00:00,40.47,2020-04-03 20:00:00
2020-04-03 21:00:00,40.53,2020-04-03 21:00:00
2020-04-03 22:00:00,40.68,2020-04-03 22:00:00
2020-04-03 23:00:00,40.56,2020-04-03 23:00:00
2020-04-04 00:00:00,40.77,2020-04-04 00:00:00
2020-04-04 01:00:00,40.76,2020-04-04 01:00:00
2020-04-04 02:00:00,40.4,2020-04-04 02:00:00
2020-04-04 03:00:00,40.27,2020-04-04 03:00:00
2020-04-04 04:00:00,40.35,2020-04-04 04:00:00
2020-04-04 05:00:00,40.32,2020-04-04 05:00:00
2020-04-04 06:00:00,40.26,2020-04-04 06:00:00
2020-04-04 07:00:00,40.27,2020-04-04 07:00:00
2020-04-04 08:00:00,40.45,2020-04-04 08:00:00
2020-04-04 09:00:00,40.99,2020-04-04 09:00:00
2020-04-04 10:00:00,40.79,2020-04-04 10:00:00
2020-04-04 11:00:00,40.2,2020-04-04 11:00:00
2020-04-04 12:00:00,40.28,2020-04-04 12:00:00
2020-04-04 13:00:00,40.41,2020-04-04 13:00:00
2020-04-04 14:00:00,40.33,2020-04-04 14:00:00
2020-04-04 15:00:00,40.4,2020-04-04 15:00:00
2020-04-04 16:00:00,40.7,2020-04-04 16:00:00
2020-04-04 17:00:00,40.51,2020-04-04 17:00:00
2020-04-04 18:00:00,40.54,2020-04-04 18:00:00
2020-04-04 19:00:00,40.49,2020-04-04 19:00:00
2020-04-04 20:00:00,40.46,2020-04-04 20:00:00
2020-04-04 21:00:00,40.77,2020-04-04 21:00:00
2020-04-04 22:00:00,40.81,2020-04-04 22:00:00
2020-04-04 23:00:00,40.86,2020-04-04 23:00:00
2020-04-05 00:00:00,40.96,2020-04-05 00:00:00
2020-04-05 01:00:00,40.94,2020-04-05 01:00:00
2020-04-05 02:00:00,40.94,2020-04-05 02:00:00
2020-04-05 03:00:00,40.68,2020-04-05 03:00:00
2020-04-05 04:00:00,40.64,2020-04-05 04:00:00
2020-04-05 05:00:00,40.73,2020-04-05 05:00:00
2020-04-05 06:00:00,40.66,2020-04-05 06:00:00
2020-04-05 07:00:00,40.6,2020-04-05 07:00:00
2020-04-05 08:00:00,40.65,2020-04-05 08:00:00
2020-04-05 09:00:00,40.57,2020-04-05 09:00:00
2020-04-05 10:00:00,40.65,2020-04-05 10:00:00
2020-04-05 11:00:00,40.62,2020-04-05 11:00:00
2020-04-05 12:00:00,40.6,2020-04-05 12:00:00
2020-04-05 13:00:00,40.85,2020-04-05 13:00:00
2020-04-05 14:00:00,40.7,2020-04-05 14:00:00
2020-04-05 15:00:00,40.74,2020-04-05 15:00:00
2020-04-05 16:00:00,40.37,2020-04-05 16:00:00
2020-04-05 17:00:00,40.55,2020-04-05 17:00:00
2020-04-05 18:00:00,40.64,2020-04-05 18:00:00
2020-04-05 19:00:00,40.73,2020-04-05 19:00:00
2020-04-05 20:00:00,40.32,2020-04-05 20:00:00
2020-04-05 21:00:00,40.26,2020-04-05 21:00:00
2020-04-05 22:00:00,40.49,2020-04-05 22:00:00
2020-04-05 23:00:00,40.46,2020-04-05 23:00:00
2020-04-06 00:00:00,40.75,2020-04-06 00:00:00
2020-04-06 01:00:00,40.74,2020-04-06 01:00:00
2020-04-06 02:00:00,40.63,2020-04-06 02:00:00
2020-04-06 03:00:00,40.63,2020-04-06 03:00:00
2020-04-06 04:00:00,41.69,2020-04-06 04:00:00
2020-04-06 05:00:00,41.9,2020-04-06 05:00:00
2020-04-06 06:00:00,42.12,2020-04-06 06:00:00
2020-04-06 07:00:00,41.85,2020-04-06 07:00:00
2020-04-06 08:00:00,41.97,2020-04-06 08:00:00
2020-04-06 09:00:00,42.47,2020-04-06 09:00:00
2020-04-06 10:00:00,42.25,2020-04-06 10:00:00
2020-04-06 11:00:00,42.41,2020-04-06 11:00:00
2020-04-06 12:00:00,42.84,2020-04-06 12:00:00
2020-04-06 13:00:00,42.76,2020-04-06 13:00:00
2020-04-06 14:00:00,42.68,2020-04-06 14:00:00
2020-04-06 15:00:00,43.13,2020-04-06 15:00:00
2020-04-06 16:00:00,44.61,2020-04-06 16:00:00
2020-04-06 17:00:00,44.92,2020-04-06 17:00:00
2020-04-06 18:00:00,44.57,2020-04-06 18:00:00
2020-04-06 19:00:00,44.61,2020-04-06 19:00:00
2020-04-06 20:00:00,44.22,2020-04-06 20:00:00
2020-04-06 21:00:00,44.78,2020-04-06 21:00:00
2020-04-06 22:00:00,44.55,2020-04-06 22:00:00
2020-04-06 23:00:00,45.18,2020-04-06 23:00:00
2020-04-07 00:00:00,45.63,2020-04-07 00:00:00
2020-04-07 01:00:00,45.71,2020-04-07 01:00:00
2020-04-07 02:00:00,45.22,2020-04-07 02:00:00
2020-04-07 03:00:00,45.71,2020-04-07 03:00:00
2020-04-07 04:00:00,45.14,2020-04-07 04:00:00
2020-04-07 05:00:00,45.7,2020-04-07 05:00:00
2020-04-07 06:00:00,45.54,2020-04-07 06:00:00
2020-04-07 07:00:00,46.31,2020-04-07 07:00:00
2020-04-07 08:00:00,46.24,2020-04-07 08:00:00
2020-04-07 09:00:00,46.45,2020-04-07 09:00:00
2020-04-07 10:00:00,46.74,2020-04-07 10:00:00
2020-04-07 11:00:00,46.5,2020-04-07 11:00:00
2020-04-07 12:00:00,46.12,2020-04-07 12:00:00
2020-04-07 13:00:00,46.84,2020-04-07 13:00:00
2020-04-07 14:00:00,45.99,2020-04-07 14:00:00
2020-04-07 15:00:00,46.65,2020-04-07 15:00:00
2020-04-07 16:00:00,46.86,2020-04-07 16:00:00
2020-04-07 17:00:00,46.5,2020-04-07 17:00:00
2020-04-07 18:00:00,45.96,2020-04-07 18:00:00
2020-04-07 19:00:00,45.78,2020-04-07 19:00:00
2020-04-07 20:00:00,44.29,2020-04-07 20:00:00
2020-04-07 21:00:00,45.36,2020-04-07 21:00:00
2020-04-07 22:00:00,44.89,2020-04-07 22:00:00
2020-04-07 23:00:00,44.61,2020-04-07 23:00:00
2020-04-08 00:00:00,44.45,2020-04-08 00:00:00
2020-04-08 01:00:00,44.49,2020-04-08 01:00:00
2020-04-08 02:00:00,45.98,2020-04-08 02:00:00
2020-04-08 03:00:00,46.73,2020-04-08 03:00:00
2020-04-08 04:00:00,46.81,2020-04-08 04:00:00
2020-04-08 05:00:00,47.13,2020-04-08 05:00:00
2020-04-08 06:00:00,45.93,2020-04-08 06:00:00
2020-04-08 07:00:00,46.35,2020-04-08 07:00:00
2020-04-08 08:00:00,46.35,2020-04-08 08:00:00
2020-04-08 09:00:00,46.15,2020-04-08 09:00:00
2020-04-08 10:00:00,45.41,2020-04-08 10:00:00
2020-04-08 11:00:00,45.98,2020-04-08 11:00:00
2020-04-08 12:00:00,45.86,2020-04-08 12:00:00
2020-04-08 13:00:00,45.26,2020-04-08 13:00:00
2020-04-08 14:00:00,45.72,2020-04-08 14:00:00
2020-04-08 15:00:00,45.93,2020-04-08 15:00:00
2020-04-08 16:00:00,46.15,2020-04-08 16:00:00
2020-04-08 17:00:00,46.11,2020-04-08 17:00:00
2020-04-08 18:00:00,46.25,2020-04-08 18:00:00
2020-04-08 19:00:00,46.21,2020-04-08 19:00:00
2020-04-08 20:00:00,46.39,2020-04-08 20:00:00
2020-04-08 21:00:00,46.51,2020-04-08 21:00:00
2020-04-08 22:00:00,46.83,2020-04-08 22:00:00
2020-04-08 23:00:00,46.7,2020-04-08 23:00:00
2020-04-09 00:00:00,46.92,2020-04-09 00:00:00
2020-04-09 01:00:00,46.08,2020-04-09 01:00:00
2020-04-09 02:00:00,46.24,2020-04-09 02:00:00
2020-04-09 03:00:00,45.9,2020-04-09 03:00:00
2020-04-09 04:00:00,45.85,2020-04-09 04:00:00
2020-04-09 05:00:00,46.19,2020-04-09 05:00:00
2020-04-09 06:00:00,46.21,2020-04-09 06:00:00
2020-04-09 07:00:00,46.58,2020-04-09 07:00:00
2020-04-09 08:00:00,46.4,2020-04-09 08:00:00
2020-04-09 09:00:00,46.28,2020-04-09 09:00:00
2020-04-09 10:00:00,46.22,2020-04-09 10:00:00
2020-04-09 11:00:00,45.38,2020-04-09 11:00:00
2020-04-09 12:00:00,46.11,2020-04-09 12:00:00
2020-04-09 13:00:00,46.3,2020-04-09 13:00:00
2020-04-09 14:00:00,46.45,2020-04-09 14:00:00
2020-04-09 15:00:00,46.16,2020-04-09 15:00:00
2020-04-09 16:00:00,46.16,2020-04-09 16:00:00
2020-04-09 17:00:00,46.25,2020-04-09 17:00:00
2020-04-09 18:00:00,45.9,2020-04-09 18:00:00
2020-04-09 19:00:00,46.03,2020-04-09 19:00:00
2020-04-09 20:00:00,46.21,2020-04-09 20:00:00
2020-04-09 21:00:00,46.37,2020-04-09 21:00:00
2020-04-09 22:00:00,46.73,2020-04-09 22:00:00
2020-04-09 23:00:00,46.73,2020-04-09 23:00:00
